GeneID	TranscriptID	ProteinID	Strand	ExonID	ExonRegionStart	ExonRegionEnd	ExonRank	cDNA_CodingStart	cDNA_CodingEnd	GenomicCodingStart	GenomicCodingEnd	StartPhase	EndPhase
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003786679	86107223	86107352	4	582	711	86107223	86107352	2	0
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003518397	86103186	86103244	5	712	770	86103186	86103244	0	2
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003523984	86101894	86102032	6	771	909	86101894	86102032	2	0
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003598073	86101052	86101217	7	910	1075	86101052	86101217	0	1
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00002433828	86098524	86098595	8	1076	1147	86098524	86098595	1	1
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003562222	86067773	86067955	9	1148	1330	86067773	86067955	1	1
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003535929	86064266	86064390	10	1331	1455	86064266	86064390	1	0
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003648739	86031368	86031431	11	1456	1519	86031368	86031431	0	1
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003503801	86029197	86029274	12	1520	1597	86029197	86029274	1	1
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003606869	86159298	86159467	3	460	581	86159298	86159419	-1	2
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003809862	86016491	86017375	13	1598	1614	86017359	86017375	1	-1
ENSG00000109339	ENST00000641313	ENSP00000493204	-1	ENSE00003807336	86453030	86453325	1					-1	-1
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00001352600	86354530	86354644	3					-1	-1
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003786679	86107223	86107352	6	738	867	86107223	86107352	2	0
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003518397	86103186	86103244	7	868	926	86103186	86103244	0	2
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003523984	86101894	86102032	8	927	1065	86101894	86102032	2	0
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003598073	86101052	86101217	9	1066	1231	86101052	86101217	0	1
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00002433828	86098524	86098595	10	1232	1303	86098524	86098595	1	1
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003562222	86067773	86067955	11	1304	1486	86067773	86067955	1	1
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003535929	86064266	86064390	12	1487	1611	86064266	86064390	1	0
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003648739	86031368	86031431	13	1612	1675	86031368	86031431	0	1
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003503801	86029197	86029274	14	1676	1753	86029197	86029274	1	1
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00001520792	86194309	86194407	4					-1	-1
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003606869	86159298	86159467	5	616	737	86159298	86159419	-1	2
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003802429	86453030	86453181	2					-1	-1
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00002022735	86593910	86594110	1					-1	-1
ENSG00000109339	ENST00000641737	ENSP00000493177	-1	ENSE00003813400	86016491	86017370	15	1754	1896	86017228	86017370	1	-1
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003786679	86107223	86107352	5	433	562	86107223	86107352	2	0
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003518397	86103186	86103244	6	563	621	86103186	86103244	0	2
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003523984	86101894	86102032	7	622	760	86101894	86102032	2	0
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003598073	86101052	86101217	8	761	926	86101052	86101217	0	1
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00002433828	86098524	86098595	9	927	998	86098524	86098595	1	1
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003562222	86067773	86067955	10	999	1181	86067773	86067955	1	1
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003535929	86064266	86064390	11	1182	1306	86064266	86064390	1	0
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003648739	86031368	86031431	12	1307	1370	86031368	86031431	0	1
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003503801	86029197	86029274	13	1371	1448	86029197	86029274	1	1
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00001520792	86194309	86194407	3					-1	-1
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003606869	86159298	86159467	4	311	432	86159298	86159419	-1	2
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003811734	86358081	86358128	1					-1	-1
ENSG00000109339	ENST00000641989	ENSP00000493206	-1	ENSE00003812646	86016493	86017375	14	1449	1465	86017359	86017375	1	-1
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00003786679	86107223	86107352	5	690	819	86107223	86107352	2	0
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00003518397	86103186	86103244	6	820	878	86103186	86103244	0	2
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00003523984	86101894	86102032	7	879	1017	86101894	86102032	2	0
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00003598073	86101052	86101217	8	1018	1183	86101052	86101217	0	1
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00002433828	86098524	86098595	9	1184	1255	86098524	86098595	1	1
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00003562222	86067773	86067955	10	1256	1438	86067773	86067955	1	1
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00003535929	86064266	86064390	11	1439	1563	86064266	86064390	1	0
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00003648739	86031368	86031431	12	1564	1627	86031368	86031431	0	1
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00003503801	86029197	86029274	13	1628	1705	86029197	86029274	1	1
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00001520792	86194309	86194407	3					-1	-1
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00003606869	86159298	86159467	4	568	689	86159298	86159419	-1	2
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00002021869	86358208	86358512	1					-1	-1
ENSG00000109339	ENST00000512689	ENSP00000425654	-1	ENSE00003811136	86016498	86017375	14	1706	1722	86017359	86017375	1	-1
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003786679	86107223	86107352	5	601	730	86107223	86107352	2	0
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003518397	86103186	86103244	6	731	789	86103186	86103244	0	2
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003523984	86101894	86102032	7	790	928	86101894	86102032	2	0
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003598073	86101052	86101217	8	929	1094	86101052	86101217	0	1
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00002433828	86098524	86098595	9	1095	1166	86098524	86098595	1	1
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003562222	86067773	86067955	10	1167	1349	86067773	86067955	1	1
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003535929	86064266	86064390	11	1350	1474	86064266	86064390	1	0
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003648739	86031368	86031431	12	1475	1538	86031368	86031431	0	1
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003503801	86029197	86029274	13	1539	1616	86029197	86029274	1	1
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00001520792	86194309	86194407	3					-1	-1
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003606869	86159298	86159467	4	479	600	86159298	86159419	-1	2
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003802429	86453030	86453181	2					-1	-1
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003811378	86593910	86594088	1					-1	-1
ENSG00000109339	ENST00000641391	ENSP00000493008	-1	ENSE00003812167	86016499	86017370	14	1617	1759	86017228	86017370	1	-1
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003470811	86194336	86194407	3	337	402	86194336	86194401	-1	0
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003615544	86159298	86159467	4	403	572	86159298	86159467	0	2
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003786679	86107223	86107352	5	573	702	86107223	86107352	2	0
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003518397	86103186	86103244	6	703	761	86103186	86103244	0	2
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003523984	86101894	86102032	7	762	900	86101894	86102032	2	0
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003598073	86101052	86101217	8	901	1066	86101052	86101217	0	1
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00002433828	86098524	86098595	9	1067	1138	86098524	86098595	1	1
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003562222	86067773	86067955	10	1139	1321	86067773	86067955	1	1
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003535929	86064266	86064390	11	1322	1446	86064266	86064390	1	0
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003648739	86031368	86031431	12	1447	1510	86031368	86031431	0	1
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003503801	86029197	86029274	13	1511	1588	86029197	86029274	1	1
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003806063	86277050	86277223	2					-1	-1
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003802632	86453030	86453185	1					-1	-1
ENSG00000109339	ENST00000641862	ENSP00000493396	-1	ENSE00003812313	86016502	86017375	14	1589	1605	86017359	86017375	1	-1
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003786679	86107223	86107352	6	841	970	86107223	86107352	2	0
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003518397	86103186	86103244	7	971	1029	86103186	86103244	0	2
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003523984	86101894	86102032	8	1030	1168	86101894	86102032	2	0
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003598073	86101052	86101217	9	1169	1334	86101052	86101217	0	1
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00002433828	86098524	86098595	10	1335	1406	86098524	86098595	1	1
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003562222	86067773	86067955	11	1407	1589	86067773	86067955	1	1
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003535929	86064266	86064390	12	1590	1714	86064266	86064390	1	0
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003648739	86031368	86031431	13	1715	1778	86031368	86031431	0	1
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003503801	86029197	86029274	14	1779	1856	86029197	86029274	1	1
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00001520792	86194309	86194407	4					-1	-1
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003606869	86159298	86159467	5	719	840	86159298	86159419	-1	2
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003806022	86359658	86360053	1					-1	-1
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003811523	86352165	86352224	3					-1	-1
ENSG00000109339	ENST00000641110	ENSP00000493163	-1	ENSE00003813340	86016503	86017370	15	1857	1999	86017228	86017370	1	-1
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003615544	86159298	86159467	3	488	657	86159298	86159467	0	2
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003786679	86107223	86107352	4	658	787	86107223	86107352	2	0
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003518397	86103186	86103244	5	788	846	86103186	86103244	0	2
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003523984	86101894	86102032	6	847	985	86101894	86102032	2	0
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003598073	86101052	86101217	7	986	1151	86101052	86101217	0	1
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00002433828	86098524	86098595	8	1152	1223	86098524	86098595	1	1
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003562222	86067773	86067955	9	1224	1406	86067773	86067955	1	1
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003535929	86064266	86064390	10	1407	1531	86064266	86064390	1	0
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003648739	86031368	86031431	11	1532	1595	86031368	86031431	0	1
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003503801	86029197	86029274	12	1596	1673	86029197	86029274	1	1
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003805971	86194336	86194407	2	416	487	86194336	86194407	0	0
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003812701	86359658	86360072	1	413	415	86359658	86359660	-1	0
ENSG00000109339	ENST00000641677	ENSP00000493368	-1	ENSE00003811839	86016503	86017375	13	1674	1690	86017359	86017375	1	-1
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003786679	86107223	86107352	5	553	682	86107223	86107352	2	0
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003518397	86103186	86103244	6	683	741	86103186	86103244	0	2
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003523984	86101894	86102032	7	742	880	86101894	86102032	2	0
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003598073	86101052	86101217	8	881	1046	86101052	86101217	0	1
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003562222	86067773	86067955	9	1047	1229	86067773	86067955	1	1
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003535929	86064266	86064390	10	1230	1354	86064266	86064390	1	0
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003648739	86031368	86031431	11	1355	1418	86031368	86031431	0	1
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003503801	86029197	86029274	12	1419	1496	86029197	86029274	1	1
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00001520792	86194309	86194407	3					-1	-1
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003606869	86159298	86159467	4	431	552	86159298	86159419	-1	2
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003814141	86453030	86453197	1					-1	-1
ENSG00000109339	ENST00000642023	ENSP00000493447	-1	ENSE00003811839	86016503	86017375	13	1497	1513	86017359	86017375	1	-1
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00001352600	86354530	86354644	4					-1	-1
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003470811	86194336	86194407	5	758	823	86194336	86194401	-1	0
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003615544	86159298	86159467	6	824	993	86159298	86159467	0	2
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003786679	86107223	86107352	7	994	1123	86107223	86107352	2	0
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003518397	86103186	86103244	8	1124	1182	86103186	86103244	0	2
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003523984	86101894	86102032	9	1183	1321	86101894	86102032	2	0
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003598073	86101052	86101217	10	1322	1487	86101052	86101217	0	1
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003562222	86067773	86067955	12	1560	1742	86067773	86067955	1	1
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003535929	86064266	86064390	13	1743	1867	86064266	86064390	1	0
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003648739	86031368	86031431	14	1868	1931	86031368	86031431	0	1
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003503801	86029197	86029274	15	1932	2009	86029197	86029274	1	1
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003487841	86089206	86089277	11	1488	1559	86089206	86089277	1	1
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003802429	86453030	86453181	2					-1	-1
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00001484744	86370714	86370867	3					-1	-1
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003813411	86593733	86594062	1					-1	-1
ENSG00000109339	ENST00000641831	ENSP00000492886	-1	ENSE00003812988	86016522	86017370	16	2010	2152	86017228	86017370	1	-1
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003786679	86107223	86107352	5	431	560	86107223	86107352	2	0
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003518397	86103186	86103244	6	561	619	86103186	86103244	0	2
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003523984	86101894	86102032	7	620	758	86101894	86102032	2	0
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003598073	86101052	86101217	8	759	924	86101052	86101217	0	1
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003562222	86067773	86067955	9	925	1107	86067773	86067955	1	1
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003535929	86064266	86064390	10	1108	1232	86064266	86064390	1	0
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003648739	86031368	86031431	11	1233	1296	86031368	86031431	0	1
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003503801	86029197	86029274	12	1297	1374	86029197	86029274	1	1
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00001520792	86194309	86194407	3					-1	-1
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003606869	86159298	86159467	4	309	430	86159298	86159419	-1	2
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003813798	86453030	86453075	1					-1	-1
ENSG00000109339	ENST00000641384	ENSP00000492898	-1	ENSE00003814216	86016532	86017370	13	1375	1517	86017228	86017370	1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00002045785	86194319	86194407	3	501	583	86194319	86194401	-1	2
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003809516	86159298	86159467	4	584	635	86159416	86159467	2	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003673982	86107223	86107352	5					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003655697	86103186	86103244	6					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003654344	86101894	86102032	7					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003583177	86101052	86101217	8					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003807041	86098524	86098595	9					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003624416	86067773	86067955	10					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003648648	86064266	86064390	11					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003564294	86031368	86031431	12					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003460717	86029197	86029274	13					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003813211	86358208	86358586	1					-1	-1
ENSG00000109339	ENST00000641609	ENSP00000493400	-1	ENSE00003813770	86016533	86017370	14					-1	-1
ENSG00000109339	ENST00000641130		-1	ENSE00003460717	86029197	86029274	2					-1	-1
ENSG00000109339	ENST00000641130		-1	ENSE00003812173	86031368	86031972	1					-1	-1
ENSG00000109339	ENST00000641130		-1	ENSE00003812890	86016534	86017370	3					-1	-1
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00001352600	86354530	86354644	3					-1	-1
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003470811	86194336	86194407	4	361	426	86194336	86194401	-1	0
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003615544	86159298	86159467	5	427	596	86159298	86159467	0	2
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003786679	86107223	86107352	6	597	726	86107223	86107352	2	0
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003518397	86103186	86103244	7	727	785	86103186	86103244	0	2
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003523984	86101894	86102032	8	786	924	86101894	86102032	2	0
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003598073	86101052	86101217	9	925	1090	86101052	86101217	0	1
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00002433828	86098524	86098595	10	1091	1162	86098524	86098595	1	1
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003562222	86067773	86067955	11	1163	1345	86067773	86067955	1	1
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003535929	86064266	86064390	12	1346	1470	86064266	86064390	1	0
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003648739	86031368	86031431	13	1471	1534	86031368	86031431	0	1
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003503801	86029197	86029274	14	1535	1612	86029197	86029274	1	1
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00002057215	86399747	86399806	2					-1	-1
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003811378	86593910	86594088	1					-1	-1
ENSG00000109339	ENST00000641157	ENSP00000493363	-1	ENSE00003813342	86016534	86017370	15	1613	1755	86017228	86017370	1	-1
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00001352600	86354530	86354644	3					-1	-1
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003786679	86107223	86107352	6	613	742	86107223	86107352	2	0
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003518397	86103186	86103244	7	743	801	86103186	86103244	0	2
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003523984	86101894	86102032	8	802	940	86101894	86102032	2	0
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003598073	86101052	86101217	9	941	1106	86101052	86101217	0	1
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00002433828	86098524	86098595	10	1107	1178	86098524	86098595	1	1
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003562222	86067773	86067955	11	1179	1361	86067773	86067955	1	1
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003535929	86064266	86064390	12	1362	1486	86064266	86064390	1	0
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003648739	86031368	86031431	13	1487	1550	86031368	86031431	0	1
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003503801	86029197	86029274	14	1551	1628	86029197	86029274	1	1
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00001520792	86194309	86194407	4					-1	-1
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003606869	86159298	86159467	5	491	612	86159298	86159419	-1	2
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00001484744	86370714	86370867	2					-1	-1
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003812692	86453030	86453103	1					-1	-1
ENSG00000109339	ENST00000642009	ENSP00000493168	-1	ENSE00003812901	86016536	86017370	15	1629	1771	86017228	86017370	1	-1
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003470811	86194336	86194407	3	236	301	86194336	86194401	-1	0
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003615544	86159298	86159467	4	302	471	86159298	86159467	0	2
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003786679	86107223	86107352	5	472	601	86107223	86107352	2	0
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003518397	86103186	86103244	6	602	660	86103186	86103244	0	2
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003523984	86101894	86102032	7	661	799	86101894	86102032	2	0
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003598073	86101052	86101217	8	800	965	86101052	86101217	0	1
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00002433828	86098524	86098595	9	966	1037	86098524	86098595	1	1
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003562222	86067773	86067955	10	1038	1220	86067773	86067955	1	1
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003535929	86064266	86064390	11	1221	1345	86064266	86064390	1	0
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003648739	86031368	86031431	12	1346	1409	86031368	86031431	0	1
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003503801	86029197	86029274	13	1410	1487	86029197	86029274	1	1
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00002058553	86429678	86429805	2					-1	-1
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00001520767	86453030	86453130	1					-1	-1
ENSG00000109339	ENST00000641274	ENSP00000492929	-1	ENSE00003811467	86016604	86017375	14	1488	1504	86017359	86017375	1	-1
ENSG00000109339	ENST00000513186	ENSP00000420987	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000513186	ENSP00000420987	-1	ENSE00003470811	86194336	86194407	3	344	409	86194336	86194401	-1	0
ENSG00000109339	ENST00000513186	ENSP00000420987	-1	ENSE00003615544	86159298	86159467	4	410	579	86159298	86159467	0	2
ENSG00000109339	ENST00000513186	ENSP00000420987	-1	ENSE00003786679	86107223	86107352	5	580	709	86107223	86107352	2	0
ENSG00000109339	ENST00000513186	ENSP00000420987	-1	ENSE00003648739	86031368	86031431	6	710	773	86031368	86031431	0	1
ENSG00000109339	ENST00000513186	ENSP00000420987	-1	ENSE00003503801	86029197	86029274	7	774	851	86029197	86029274	1	1
ENSG00000109339	ENST00000513186	ENSP00000420987	-1	ENSE00002048350	86593910	86594131	1					-1	-1
ENSG00000109339	ENST00000513186	ENSP00000420987	-1	ENSE00003812779	86016604	86017370	8	852	994	86017228	86017370	1	-1
