GeneID	TranscriptID	ProteinID	Strand	ExonID	ExonRegionStart	ExonRegionEnd	ExonRank	cDNA_CodingStart	cDNA_CodingEnd	GenomicCodingStart	GenomicCodingEnd	StartPhase	EndPhase
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003605615	100113349	100113405	5	548	559	100113394	100113405	0	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00001929715	100119204	100119358	1					-1	-1
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003585151	100114054	100114268	3	628	783	100114054	100114209	-1	0
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003471681	100113868	100113954	4	784	870	100113868	100113954	0	0
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00000824907	100113616	100113769	5	871	1024	100113616	100113769	0	1
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003786915	100113349	100113405	6	1025	1081	100113349	100113405	1	1
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003641538	100112798	100112917	7	1082	1201	100112798	100112917	1	1
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003468521	100112108	100112253	8	1202	1347	100112108	100112253	1	0
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003520015	100111922	100111999	9	1348	1425	100111922	100111999	0	0
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003546321	100111728	100111829	10	1426	1527	100111728	100111829	0	0
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003600719	100111139	100111321	11	1528	1710	100111139	100111321	0	0
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003680922	100110200	100110274	12	1711	1785	100110200	100110274	0	0
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003482704	100109948	100110073	13	1786	1911	100109948	100110073	0	0
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003507111	100108367	100108540	14	1912	2085	100108367	100108540	0	0
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003627676	100107926	100108123	15	2086	2283	100107926	100108123	0	0
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003926498	100106876	100107623	16	2284	2661	100107246	100107623	0	-1
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000688640	ENSP00000509783	-1	ENSE00003925255	100118923	100119358	1					-1	-1
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003585151	100114054	100114268	2	539	694	100114054	100114209	-1	0
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003471681	100113868	100113954	3	695	781	100113868	100113954	0	0
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00000824907	100113616	100113769	4	782	935	100113616	100113769	0	1
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003641538	100112798	100112917	5	936	1055	100112798	100112917	1	1
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003468521	100112108	100112253	6	1056	1201	100112108	100112253	1	0
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003520015	100111922	100111999	7	1202	1279	100111922	100111999	0	0
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003546321	100111728	100111829	8	1280	1381	100111728	100111829	0	0
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003600719	100111139	100111321	9	1382	1564	100111139	100111321	0	0
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003680922	100110200	100110274	10	1565	1639	100110200	100110274	0	0
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003482704	100109948	100110073	11	1640	1765	100109948	100110073	0	0
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003507111	100108367	100108540	12	1766	1939	100108367	100108540	0	0
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003627676	100107926	100108123	13	1940	2137	100107926	100108123	0	0
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003926498	100106876	100107623	14	2138	2515	100107246	100107623	0	-1
ENSG00000106290	ENST00000693225	ENSP00000510019	-1	ENSE00003924086	100118880	100119358	1					-1	-1
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003585151	100114054	100114268	3	675	830	100114054	100114209	-1	0
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003471681	100113868	100113954	4	831	917	100113868	100113954	0	0
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00000824907	100113616	100113769	5	918	1071	100113616	100113769	0	1
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003786915	100113349	100113405	6	1072	1128	100113349	100113405	1	1
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003641538	100112798	100112917	7	1129	1248	100112798	100112917	1	1
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003468521	100112108	100112253	8	1249	1394	100112108	100112253	1	0
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003520015	100111922	100111999	9	1395	1472	100111922	100111999	0	0
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003546321	100111728	100111829	10	1473	1574	100111728	100111829	0	0
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003600719	100111139	100111321	11	1575	1757	100111139	100111321	0	0
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003680922	100110200	100110274	12	1758	1832	100110200	100110274	0	0
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003482704	100109948	100110073	13	1833	1958	100109948	100110073	0	0
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003507111	100108367	100108540	14	1959	2132	100108367	100108540	0	0
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003627676	100107926	100108123	15	2133	2330	100107926	100108123	0	0
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003926498	100106876	100107623	16	2331	2708	100107246	100107623	0	-1
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003930191	100118518	100118653	2					-1	-1
ENSG00000106290	ENST00000691681	ENSP00000509494	-1	ENSE00003924086	100118880	100119358	1					-1	-1
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003585151	100114054	100114268	3	638	793	100114054	100114209	-1	0
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003471681	100113868	100113954	4	794	880	100113868	100113954	0	0
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00000824907	100113616	100113769	5	881	1034	100113616	100113769	0	1
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003786915	100113349	100113405	6	1035	1091	100113349	100113405	1	1
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003641538	100112798	100112917	7	1092	1211	100112798	100112917	1	1
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003468521	100112108	100112253	8	1212	1357	100112108	100112253	1	0
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003520015	100111922	100111999	9	1358	1435	100111922	100111999	0	0
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003546321	100111728	100111829	10	1436	1537	100111728	100111829	0	0
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003600719	100111139	100111321	11	1538	1720	100111139	100111321	0	0
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003680922	100110200	100110274	12	1721	1795	100110200	100110274	0	0
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003482704	100109948	100110073	13	1796	1921	100109948	100110073	0	0
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003507111	100108367	100108540	14	1922	2095	100108367	100108540	0	0
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003627676	100107926	100108123	15	2096	2293	100107926	100108123	0	0
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003926498	100106876	100107623	16	2294	2671	100107246	100107623	0	-1
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00002296775	100116514	100116612	2					-1	-1
ENSG00000106290	ENST00000687969	ENSP00000508679	-1	ENSE00003924086	100118880	100119358	1					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003667023	100113868	100113954	4					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00001836815	100113349	100113769	5					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003518128	100112798	100112917	6					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003477434	100112108	100112253	7					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003599595	100111922	100111999	8					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003664692	100111728	100111829	9					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003614657	100111139	100111321	10					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003481119	100110200	100110274	11					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003544532	100109948	100110073	12					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003634965	100108367	100108540	13					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003636839	100107926	100108123	14					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003925704	100106876	100107623	15					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003528862	100114054	100114268	3					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000684951		-1	ENSE00003924086	100118880	100119358	1					-1	-1
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003585151	100114054	100114268	3	671	826	100114054	100114209	-1	0
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003471681	100113868	100113954	4	827	913	100113868	100113954	0	0
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00000824907	100113616	100113769	5	914	1067	100113616	100113769	0	1
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003786915	100113349	100113405	6	1068	1124	100113349	100113405	1	1
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003641538	100112798	100112917	7	1125	1244	100112798	100112917	1	1
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003468521	100112108	100112253	8	1245	1390	100112108	100112253	1	0
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003520015	100111922	100111999	9	1391	1468	100111922	100111999	0	0
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003546321	100111728	100111829	10	1469	1570	100111728	100111829	0	0
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003600719	100111139	100111321	11	1571	1753	100111139	100111321	0	0
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003680922	100110200	100110274	12	1754	1828	100110200	100110274	0	0
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003482704	100109948	100110073	13	1829	1954	100109948	100110073	0	0
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003507111	100108367	100108540	14	1955	2128	100108367	100108540	0	0
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003627676	100107926	100108123	15	2129	2326	100107926	100108123	0	0
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003926498	100106876	100107623	16	2327	2704	100107246	100107623	0	-1
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000692466	ENSP00000509041	-1	ENSE00003924086	100118880	100119358	1					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003585151	100114054	100114268	2	92	247	100114054	100114209	-1	0
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003471681	100113868	100113954	3	248	334	100113868	100113954	0	0
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003518128	100112798	100112917	6					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003477434	100112108	100112253	7					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003599595	100111922	100111999	8					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003664692	100111728	100111829	9					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003614657	100111139	100111321	10					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003481119	100110200	100110274	11					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003544532	100109948	100110073	12					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003634965	100108367	100108540	13					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003636839	100107926	100108123	14					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003925704	100106876	100107623	15					-1	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00001755957	100113680	100113769	4	335	424	100113680	100113769	0	0
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003605615	100113349	100113405	5	425	436	100113394	100113405	0	-1
ENSG00000106290	ENST00000684938	ENSP00000509829	-1	ENSE00003932017	100119329	100119360	1					-1	-1
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003585151	100114054	100114268	3	191	346	100114054	100114209	-1	0
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003471681	100113868	100113954	4	347	433	100113868	100113954	0	0
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00000824907	100113616	100113769	5	434	587	100113616	100113769	0	1
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003786915	100113349	100113405	6	588	644	100113349	100113405	1	1
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003641538	100112798	100112917	7	645	764	100112798	100112917	1	1
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003468521	100112108	100112253	8	765	910	100112108	100112253	1	0
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003520015	100111922	100111999	9	911	988	100111922	100111999	0	0
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003546321	100111728	100111829	10	989	1090	100111728	100111829	0	0
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003600719	100111139	100111321	11	1091	1273	100111139	100111321	0	0
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003680922	100110200	100110274	12	1274	1348	100110200	100110274	0	0
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003482704	100109948	100110073	13	1349	1474	100109948	100110073	0	0
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003507111	100108367	100108540	14	1475	1648	100108367	100108540	0	0
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003627676	100107926	100108123	15	1649	1846	100107926	100108123	0	0
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003926498	100106876	100107623	16	1847	2224	100107246	100107623	0	-1
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00002296775	100116514	100116612	2					-1	-1
ENSG00000106290	ENST00000685280	ENSP00000510209	-1	ENSE00003932017	100119329	100119360	1					-1	-1
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003471681	100113868	100113954	3	219	305	100113868	100113954	0	0
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00000824907	100113616	100113769	4	306	459	100113616	100113769	0	1
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003786915	100113349	100113405	5	460	516	100113349	100113405	1	1
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003641538	100112798	100112917	6	517	636	100112798	100112917	1	1
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003468521	100112108	100112253	7	637	782	100112108	100112253	1	0
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003520015	100111922	100111999	8	783	860	100111922	100111999	0	0
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003546321	100111728	100111829	9	861	962	100111728	100111829	0	0
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003600719	100111139	100111321	10	963	1145	100111139	100111321	0	0
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003680922	100110200	100110274	11	1146	1220	100110200	100110274	0	0
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003482704	100109948	100110073	12	1221	1346	100109948	100110073	0	0
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003507111	100108367	100108540	13	1347	1520	100108367	100108540	0	0
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003627676	100107926	100108123	14	1521	1718	100107926	100108123	0	0
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003926498	100106876	100107623	15	1719	2096	100107246	100107623	0	-1
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00001645858	100114084	100114268	2	93	218	100114084	100114209	-1	0
ENSG00000106290	ENST00000691010	ENSP00000509320	-1	ENSE00003936693	100119329	100119361	1					-1	-1
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003585151	100114054	100114268	3	226	381	100114054	100114209	-1	0
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003471681	100113868	100113954	4	382	468	100113868	100113954	0	0
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00000824907	100113616	100113769	5	469	622	100113616	100113769	0	1
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003786915	100113349	100113405	6	623	679	100113349	100113405	1	1
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003641538	100112798	100112917	7	680	799	100112798	100112917	1	1
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003468521	100112108	100112253	8	800	945	100112108	100112253	1	0
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003520015	100111922	100111999	9	946	1023	100111922	100111999	0	0
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003546321	100111728	100111829	10	1024	1125	100111728	100111829	0	0
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003600719	100111139	100111321	11	1126	1308	100111139	100111321	0	0
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003680922	100110200	100110274	12	1309	1383	100110200	100110274	0	0
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003482704	100109948	100110073	13	1384	1509	100109948	100110073	0	0
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003507111	100108367	100108540	14	1510	1683	100108367	100108540	0	0
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003627676	100107926	100108123	15	1684	1881	100107926	100108123	0	0
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003926498	100106876	100107623	16	1882	2259	100107246	100107623	0	-1
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000688343	ENSP00000508691	-1	ENSE00003929263	100119329	100119362	1					-1	-1
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003585151	100114054	100114268	2	96	251	100114054	100114209	-1	0
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003471681	100113868	100113954	3	252	338	100113868	100113954	0	0
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00000824907	100113616	100113769	4	339	492	100113616	100113769	0	1
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003641538	100112798	100112917	5	493	612	100112798	100112917	1	1
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003468521	100112108	100112253	6	613	758	100112108	100112253	1	0
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003520015	100111922	100111999	7	759	836	100111922	100111999	0	0
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003546321	100111728	100111829	8	837	938	100111728	100111829	0	0
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003600719	100111139	100111321	9	939	1121	100111139	100111321	0	0
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003680922	100110200	100110274	10	1122	1196	100110200	100110274	0	0
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003482704	100109948	100110073	11	1197	1322	100109948	100110073	0	0
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003507111	100108367	100108540	12	1323	1496	100108367	100108540	0	0
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003627676	100107926	100108123	13	1497	1694	100107926	100108123	0	0
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00003926498	100106876	100107623	14	1695	2072	100107246	100107623	0	-1
ENSG00000106290	ENST00000452438	ENSP00000412346	-1	ENSE00001802779	100119329	100119364	1					-1	-1
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003585151	100114054	100114268	3	477	632	100114054	100114209	-1	0
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003471681	100113868	100113954	4	633	719	100113868	100113954	0	0
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00000824907	100113616	100113769	5	720	873	100113616	100113769	0	1
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003786915	100113349	100113405	6	874	930	100113349	100113405	1	1
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003641538	100112798	100112917	7	931	1050	100112798	100112917	1	1
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003468521	100112108	100112253	8	1051	1196	100112108	100112253	1	0
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003520015	100111922	100111999	9	1197	1274	100111922	100111999	0	0
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003546321	100111728	100111829	10	1275	1376	100111728	100111829	0	0
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003600719	100111139	100111321	11	1377	1559	100111139	100111321	0	0
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003680922	100110200	100110274	12	1560	1634	100110200	100110274	0	0
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003482704	100109948	100110073	13	1635	1760	100109948	100110073	0	0
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003507111	100108367	100108540	14	1761	1934	100108367	100108540	0	0
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003627676	100107926	100108123	15	1935	2132	100107926	100108123	0	0
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00003926498	100106876	100107623	16	2133	2510	100107246	100107623	0	-1
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00001892335	100118396	100118649	2					-1	-1
ENSG00000106290	ENST00000691370	ENSP00000509500	-1	ENSE00001839398	100119204	100119366	1					-1	-1
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003585151	100114054	100114268	3	361	516	100114054	100114209	-1	0
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003471681	100113868	100113954	4	517	603	100113868	100113954	0	0
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00000824907	100113616	100113769	5	604	757	100113616	100113769	0	1
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003786915	100113349	100113405	6	758	814	100113349	100113405	1	1
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003641538	100112798	100112917	7	815	934	100112798	100112917	1	1
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003468521	100112108	100112253	8	935	1080	100112108	100112253	1	0
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003520015	100111922	100111999	9	1081	1158	100111922	100111999	0	0
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003546321	100111728	100111829	10	1159	1260	100111728	100111829	0	0
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003600719	100111139	100111321	11	1261	1443	100111139	100111321	0	0
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003680922	100110200	100110274	12	1444	1518	100110200	100110274	0	0
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003482704	100109948	100110073	13	1519	1644	100109948	100110073	0	0
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003507111	100108367	100108540	14	1645	1818	100108367	100108540	0	0
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003627676	100107926	100108123	15	1819	2016	100107926	100108123	0	0
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00003926498	100106876	100107623	16	2017	2394	100107246	100107623	0	-1
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000692927	ENSP00000509335	-1	ENSE00001665623	100119204	100119372	1					-1	-1
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003585151	100114054	100114268	2	215	370	100114054	100114209	-1	0
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003471681	100113868	100113954	3	371	457	100113868	100113954	0	0
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00000824907	100113616	100113769	4	458	611	100113616	100113769	0	1
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003786915	100113349	100113405	5	612	668	100113349	100113405	1	1
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003641538	100112798	100112917	6	669	788	100112798	100112917	1	1
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003468521	100112108	100112253	7	789	934	100112108	100112253	1	0
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003520015	100111922	100111999	8	935	1012	100111922	100111999	0	0
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003546321	100111728	100111829	9	1013	1114	100111728	100111829	0	0
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003600719	100111139	100111321	10	1115	1297	100111139	100111321	0	0
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003680922	100110200	100110274	11	1298	1372	100110200	100110274	0	0
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003482704	100109948	100110073	12	1373	1498	100109948	100110073	0	0
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003507111	100108367	100108540	13	1499	1672	100108367	100108540	0	0
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003627676	100107926	100108123	14	1673	1870	100107926	100108123	0	0
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00001929715	100119204	100119358	1					-1	-1
ENSG00000106290	ENST00000453269	ENSP00000389575	-1	ENSE00003485342	100107070	100107623	15	1871	2248	100107246	100107623	0	-1
ENSG00000106290	ENST00000421980	ENSP00000413614	-1	ENSE00003585151	100114054	100114268	2	540	695	100114054	100114209	-1	0
ENSG00000106290	ENST00000421980	ENSP00000413614	-1	ENSE00003471681	100113868	100113954	3	696	782	100113868	100113954	0	0
ENSG00000106290	ENST00000421980	ENSP00000413614	-1	ENSE00003518128	100112798	100112917	6					-1	-1
ENSG00000106290	ENST00000421980	ENSP00000413614	-1	ENSE00003477434	100112108	100112253	7					-1	-1
ENSG00000106290	ENST00000421980	ENSP00000413614	-1	ENSE00003599595	100111922	100111999	8					-1	-1
